riddle_id,ques&ans
1371,"Category: Season Riddles</br>Question: A man is in a room and the door is locked so he can't get out. He has with him a piano, a calendar, and a bed. How does he eat, drink, and get out?</br>Answer: He uses the dates from the calendar to eat, the springs from the bed to drink and the keys from the piano to get out.</br>Difficulty: Easy"
1372,Category: Season Riddles</br>Question: Why is snow like a maple tree?</br>Answer: Because it leaves in the early spring.</br>Difficulty: Medium
1373,Category: Season Riddles</br>Question: I am spring-bloomed petals birthed from Turkish gardens. I am a creature not bound by land or sea I am the champion of human rights. What am I?</br>Answer: Two lips (tulips). Explanation: Tulips were first</br>Difficulty: Easy
1374,"Category: Season Riddles</br>Question: What happens only in the middle of each month, in all of the seasons, except summer, and happens only in the night, never in the day?</br>Answer: The letter 'N.'</br>Difficulty: Medium"
1375,"Category: Season Riddles</br>Question: Of all vegetables, only two can live to produce on their own for several growing seasons. All other vegetables must be replanted every year. What are the only two perennial vegetables?</br>Answer: Asparagus and rhubarb.</br>Difficulty: Hard"
1376,"Category: Season Riddles</br>Question: I am a stop sign, what you see in blood, a rose, and, of course, an Autumn leaf. What am I?</br>Answer: The color red.</br>Difficulty: Hard"
1377,"Category: Season Riddles</br>Question: Whiling away the hours of flowers, Walking through fields of gold. Preening and pruning in lights fading hours, For petals to freeze in the cold. What is it?</br>Answer: ""The Four Seasons"" - Reasoning: This riddle takes the perspective of plant life during these times of the year, where each line represents one of the four seasons of the year; Spring, Summer, Autumn, and Winter. Spring - where flowers are blooming - Summer - where fields of farm crop mature and turn golden in color, before being harvested - Autumn - where the trees shed their leaves and days grow shorter - and Winter - where the cold leaves frost and freezes plants.</br>Difficulty: Hard"
1378,"Category: Season Riddles</br>Question: The fire shows - my kin, born. The fire grows - my kin, adorn. The fire slows - my kin, deform. The fire goes - my kin, mourn.</br>Answer: Fruit-bearing tree through the four seasons.</br>Difficulty: Easy"
1379,Category: Season Riddles</br>Question: Why are trees in winter like troublesome visitors?</br>Answer: Because it's a long time before they leave.</br>Difficulty: Easy
1380,Category: Season Riddles</br>Question: What is another name for the season of fall?</br>Answer: Autumn.</br>Difficulty: Easy
1381,Category: Season Riddles</br>Question: How far is it from March to June?</br>Answer: A single spring.</br>Difficulty: Hard
1382,"Category: Sister Riddles</br>Question: There is a brother and a sister. The boy wants to visit his father in jail, and the sister wants to visit her mother in the hospital. But they both are not allowed in jail or hospital. All they have is a gun. What do they do?</br>Answer: The boy shoots the girl, and then the boy goes to jail for attempted murder and the girl goes to the hospital due to her injuries.</br>Difficulty: Hard"
1383,"Category: Sister Riddles</br>Question: Tom and his younger sister were fighting. Their mother was tired of the fighting and decided to punish them by making them stand on the same piece of newspaper in such a way that they couldn't touch each other. How did she accomplish this?</br>Answer: Tom's mother slid a newspaper under a door, each sibling standing on each side.</br>Difficulty: Medium"
1384,"Category: Sister Riddles</br>Question: Can a man legally marry his widow's sister in the state of California?</br>Answer: NO since she is a 'widow', the guy's dead!</br>Difficulty: Hard"
1385,"Category: Sister Riddles</br>Question: There was a man who was born before his father, killed his mother, and married his sister. Yet, there was nothing wrong with what he had done. Why?</br>Answer: His father was in front of him when he was born, therefore he was born before him. His mother died while giving birth to him. Finally, he grew up to be a minister and married his sister at her ceremony.</br>Difficulty: Easy"
1386,"Category: Sister Riddles</br>Question: If your uncle's sister is not your aunt, what relation is she to you?</br>Answer: Your mother.</br>Difficulty: Easy"
1387,Category: Sister Riddles</br>Question: What relation would your father's sister's sister-in-law be to you?</br>Answer: This person would be your mother.</br>Difficulty: Medium
1388,"Category: Sister Riddles</br>Question: A beggar's brother died, but the man who died had no brother. How could that be?</br>Answer: The beggar was his sister!</br>Difficulty: Hard"
1389,"Category: Sister Riddles</br>Question: A woman is at her mother's funeral when suddenly she sees a man so handsome, she instantly falls in love with her. Unfortunately, she never got a chance to talk to the man. The next day, the woman kills her sister. What was the motive?</br>Answer: The woman was hoping to see the man again. If you got this correct on the first try, you have the mind of a psychopath.</br>Difficulty: Easy"
1390,"Category: Sister Riddles</br>Question: You give someone a dollar. You are this person's brother, but the person is not your brother. How can that be?</br>Answer: It's your sister!</br>Difficulty: Medium"
1391,"Category: Sister Riddles</br>Question: All 5 sisters are busy. Ann is reading, Rose is cooking, Katie is playing chess and Mary is doing laundry. What is the fifth sister doing?</br>Answer: She is playing chess with Katie.</br>Difficulty: Easy"
1392,"Category: Sister Riddles</br>Question: You are my brother, but I am not your brother. Who am I?</br>Answer: I am your sister.</br>Difficulty: Medium"
1393,Category: Sister Riddles</br>Question: Does the christian religion allow a man to marry his widow's sister?</br>Answer: A dead man cannot marry. His widow would mean he is dead.</br>Difficulty: Easy
1394,"Category: Sister Riddles</br>Question: If May's daughter's daughter is my granddaughter's mother's mother's brother's sister, then what am I to May? (May only has one sibling)</br>Answer: I am May.</br>Difficulty: Easy"
1395,Category: Sister Riddles</br>Question: What did the cell say to his sister who stood on his toe?</br>Answer: Mitosis! ( My - toe - sis)</br>Difficulty: Hard
1396,"Category: Sister Riddles</br>Question: Brothers and sisters have I none, But that man's father is my father's son. Who is ""that man""?</br>Answer: The son of the speaker.</br>Difficulty: Easy"
1397,Category: Sister Riddles</br>Question: As I went over London Bridge I met my sister Jenny. I broke her neck and drank her blood And left her standing empty. What am I?</br>Answer: Gin.</br>Difficulty: Medium
1398,"Category: Sister Riddles</br>Question: A woman proves in court that her husband was murdered by her sister, but the judge decides that the sister cannot be punished. Why?</br>Answer: The sisters are Siamese twins.</br>Difficulty: Medium"
1399,"Category: Sister Riddles</br>Question: A boy has as many sisters as brothers, but each sister has only half as many sisters as brothers. How many brothers and sisters are there in the family?</br>Answer: Four brothers and three sisters.</br>Difficulty: Hard"
1400,Category: Sister Riddles</br>Question: There is a certain family with both girl and boy children. Each of the boys has the same number of brothers as he has sisters. Each of the girls has twice as many brothers as she has sisters. How many boys and girls are there in this family?</br>Answer: Four boys and three girls.</br>Difficulty: Hard
1401,"Category: Sister Riddles</br>Question: A man while looking at a photograph said, ""Brothers and sisters have I none. That man's father is my father's son."" Who was the person in the photograph?</br>Answer: That man's son.</br>Difficulty: Hard"
1402,Category: cat-riddles</br>Question: When is it bad luck to see a black cat?</br>Answer: When you are a mouse.</br>Difficulty: Medium
1403,"Category: cat-riddles</br>Question: While on my way to St. Ives, I saw a man with 7 wives. Each wife had 7 sacks. Each sack had 7 cats. Each cat had 7 kittens. Kitten, cats, sacks, wives, How many were going to St. Ives?</br>Answer: Just one, me.</br>Difficulty: Easy"
1404,"Category: cat-riddles</br>Question: If 5 cats catch 5 mice in 5 minutes, how long will it take one cat to catch a mouse?</br>Answer: Five minutes.</br>Difficulty: Easy"
1405,"Category: cat-riddles</br>Question: I'm found in socks, scarves, and mittens. I'm found in the paws of playful kittens. What am I?</br>Answer: Yarn.</br>Difficulty: Medium"
1406,"Category: cat-riddles</br>Question: All of Mrs. Smith's pets are dogs except one, and all her pets are cats except one. How many cats and dogs does she have?</br>Answer: Mrs. Smith has one cat and one dog.</br>Difficulty: Hard"
1407,"Category: cat-riddles</br>Question: What's 3/7 chicken, 2/3 cat, and 2/4 goat?</br>Answer: Chicago. The first three words out of seven of chicken is CHI, the first two words out of 3 of cat is CA, and the first two words out of goat is GO. Therefore making, (CHI)(CA)(GO).</br>Difficulty: Easy"
1408,Category: cat-riddles</br>Question: What happens after it rains cats and dogs?</br>Answer: You step in a poodle.</br>Difficulty: Medium
1409,Category: cat-riddles</br>Question: What do you get when you cross a black cat and a lemon?</br>Answer: A Sour Puss.</br>Difficulty: Hard
1410,"Category: cat-riddles</br>Question: If there is a Yellow house on Bluebird Lane, a Green house on Orange Street, a Pink house on Kitten Road, a Black house on Whitehorse Pike and a Purple house on Firebird hill, where is the White house?</br>Answer: Washington, D.C.</br>Difficulty: Easy"
1411,"Category: cat-riddles</br>Question: Inside napper, bird chaser, quick stoker, small animal killer, fish eater. What is it?</br>Answer: A cat.</br>Difficulty: Medium"
1412,Category: cat-riddles</br>Question: 10 copycats were sitting in a car. One came out. How many are left?</br>Answer: None( as they were copycats they copied each other).</br>Difficulty: Easy
1413,"Category: cat-riddles</br>Question: What word doesn't belong in this group? That, hat, what, mat, cat, sat, pat, or chat?</br>Answer: What. It's pronounced differently; all of the others rhyme.</br>Difficulty: Hard"
1414,Category: cat-riddles</br>Question: Where did the cat go after losing its tail?</br>Answer: To the re-tail store.</br>Difficulty: Medium
1415,"Category: cat-riddles</br>Question: If three cats catch three mice in three minutes, how many cats would be needed to catch 100 mice in 100 minutes?</br>Answer: The same three cats would do. Since these three cats are averaging one mouse per minute, given 100 minutes, the cats could catch 100 mice.</br>Difficulty: Medium"
